ID CHIRURGIE;DATE CHIRURGIE;HEURE_DEBUT CHIRURGIE;HEURE_FIN CHIRURGIE;SALLE;CHIRURGIEN
10510;26/01/2016;17:15:00;18:35:00;BLOC-U6;MEREDITH GREY
10511;25/01/2016;18:47:00;20:24:00;BLOC-U6;PRESTON BURKE
10512;20/04/2016;13:03:00;14:52:00;BLOC-E2;OWEN HUNT
10513;26/01/2016;19:08:00;20:03:00;BLOC-U6;DEREK SHEPHERD
10515;26/01/2016;22:40:00;00:45:00;BLOC-U6;DEREK SHEPHERD
10516;03/06/2016;20:19:00;20:59:00;BLOC-U6;DEREK SHEPHERD
10517;13/09/2016;14:57:00;16:40:00;BLOC-E2;DEREK SHEPHERD
10518;05/04/2016;10:37:00;13:18:00;BLOC-E2;OWEN HUNT
10519;14/06/2016;15:10:00;17:34:00;BLOC-E2;OWEN HUNT
10520;09/11/2016;10:30:00;12:21:00;BLOC-E2;OWEN HUNT
10521;27/01/2016;11:32:00;13:39:00;BLOC-U6;RICHARD WEBBER
10522;03/05/2016;08:00:00;09:58:00;BLOC-E2;MIRANDA BAILEY
10523;27/01/2016;08:57:00;10:44:00;BLOC-U6;RICHARD WEBBER
10524;26/04/2016;12:50:00;16:42:00;BLOC-E2;GREGORY HOUSE
10525;27/01/2016;02:45:00;03:20:00;BLOC-U6;DEREK SHEPHERD
10526;20/09/2016;08:00:00;11:51:00;BLOC-E1;GREGORY HOUSE
10527;07/10/2016;19:06:00;21:15:00;BLOC-U6;RICHARD WEBBER
10529;06/09/2016;13:38:00;14:44:00;BLOC-E1;GREGORY HOUSE
10531;28/01/2016;09:07:00;11:05:00;BLOC-U6;DEREK SHEPHERD
10532;05/10/2016;08:00:00;10:45:00;BLOC-E1;GREGORY HOUSE
10533;21/06/2016;10:00:00;11:20:00;BLOC-E2;OWEN HUNT
10534;10/11/2016;11:33:00;13:21:00;BLOC-E2;ALEX KAREV
10535;29/03/2016;11:15:00;12:04:00;BLOC-E2;MIRANDA BAILEY
10536;03/05/2016;11:25:00;15:48:00;BLOC-E2;MIRANDA BAILEY
10537;22/06/2016;10:17:00;12:18:00;BLOC-E1;ALEX KAREV
10538;02/05/2016;14:30:00;16:30:00;BLOC-E1;OWEN HUNT
10539;11/03/2016;08:00:00;11:16:00;BLOC-E2;LAWRENCE KUTNER
10540;30/01/2016;10:50:00;12:21:00;BLOC-U6;PRESTON BURKE
10541;31/01/2016;21:20:00;23:17:00;BLOC-U6;DEREK SHEPHERD
10542;30/01/2016;16:43:00;18:36:00;BLOC-U6;PRESTON BURKE
10543;12/02/2016;11:45:00;13:23:00;BLOC-E1;DEREK SHEPHERD
10544;31/01/2016;18:28:00;19:35:00;BLOC-U6;DEREK SHEPHERD
10545;31/01/2016;20:05:00;20:46:00;BLOC-U6;DEREK SHEPHERD
10546;01/02/2016;15:48:00;16:32:00;BLOC-U6;RICHARD WEBBER
10547;01/02/2016;11:42:00;12:40:00;BLOC-U6;MEREDITH GREY
10548;02/02/2016;15:00:00;17:25:00;BLOC-U6;PRESTON BURKE
10549;20/05/2016;15:07:00;16:46:00;BLOC-E1;MEREDITH GREY
10550;02/02/2016;08:30:00;11:10:00;BLOC-U6;DEREK SHEPHERD
10551;26/04/2016;12:07:00;15:10:00;BLOC-E1;DEREK SHEPHERD
10552;04/11/2016;09:17:00;09:57:00;BLOC-E3;DEREK SHEPHERD
10553;28/04/2016;15:16:00;16:30:00;BLOC-E1;ALEX KAREV
10554;04/02/2016;09:05:00;10:57:00;BLOC-U6;LAWRENCE KUTNER
10555;21/11/2016;12:48:00;14:21:00;BLOC-E2;GREGORY HOUSE
10556;02/02/2016;17:30:00;21:18:00;BLOC-U6;RICHARD WEBBER
10557;13/05/2016;11:50:00;13:27:00;BLOC-E1;GREGORY HOUSE
10558;06/06/2016;11:20:00;12:33:00;BLOC-E2;ALEX KAREV
10559;04/02/2016;21:40:00;23:51:00;BLOC-U6;PRESTON BURKE
10560;23/05/2016;13:20:00;15:15:00;BLOC-E2;ALEX KAREV
10561;04/02/2016;12:44:00;12:56:00;BLOC-E1;PRESTON BURKE
10562;03/02/2016;08:33:00;11:31:00;BLOC-U6;MEREDITH GREY
10563;06/10/2016;08:00:00;11:18:00;BLOC-E1;GREGORY HOUSE
10564;11/02/2016;12:58:00;15:26:00;BLOC-E1;PRESTON BURKE
10566;05/02/2016;14:30:00;16:30:00;BLOC-U6;DEREK SHEPHERD
10569;21/03/2016;16:04:00;18:29:00;BLOC-E2;OWEN HUNT
10570;05/02/2016;17:30:00;20:00:00;BLOC-U6;DEREK SHEPHERD
10571;01/06/2016;13:15:00;13:50:00;BLOC-E2;OWEN HUNT
10572;05/02/2016;12:45:00;13:53:00;BLOC-U6;PRESTON BURKE
10573;14/04/2016;08:55:00;09:16:00;BLOC-E1;PRESTON BURKE
10574;06/02/2016;11:30:00;12:28:00;BLOC-U6;MEREDITH GREY
10575;06/02/2016;15:12:00;16:53:00;BLOC-U6;MEREDITH GREY
10576;01/07/2016;21:25:00;21:55:00;BLOC-U6;PRESTON BURKE
10577;07/02/2016;15:57:00;17:06:00;BLOC-U6;LAWRENCE KUTNER
10578;08/02/2016;12:51:00;14:21:00;BLOC-E1;MEREDITH GREY
10579;07/03/2016;09:59:00;11:35:00;BLOC-U6;DEREK SHEPHERD
10580;07/02/2016;18:10:00;20:56:00;BLOC-U6;LAWRENCE KUTNER
10581;07/11/2016;09:44:00;10:35:00;BLOC-E3;RICHARD WEBBER
10585;07/02/2016;17:20:00;17:50:00;BLOC-U6;LAWRENCE KUTNER
10586;07/02/2016;10:25:00;13:23:00;BLOC-U6;LAWRENCE KUTNER
10587;23/02/2016;19:20:00;21:05:00;BLOC-U6;PRESTON BURKE
10588;08/02/2016;11:29:00;13:11:00;BLOC-U6;DEREK SHEPHERD
10589;15/02/2016;08:47:00;09:59:00;BLOC-U6;DEREK SHEPHERD
10590;26/04/2016;10:48:00;11:37:00;BLOC-E1;DEREK SHEPHERD
10591;18/10/2016;10:51:00;15:29:00;BLOC-E2;OWEN HUNT
10592;03/06/2016;12:52:00;14:22:00;BLOC-E1;GREGORY HOUSE
10593;09/02/2016;14:35:00;16:22:00;BLOC-U6;RICHARD WEBBER
10594;09/02/2016;11:13:00;12:38:00;BLOC-U6;RICHARD WEBBER
10595;09/02/2016;12:55:00;13:23:00;BLOC-U6;RICHARD WEBBER
10596;16/03/2016;16:02:00;16:03:00;BLOC-U7;PRESTON BURKE
10597;09/02/2016;16:40:00;18:37:00;BLOC-U6;RICHARD WEBBER
10598;10/02/2016;09:28:00;10:24:00;BLOC-U6;MEREDITH GREY
10599;23/11/2016;10:55:00;12:29:00;BLOC-E1;ALEX KAREV
10600;11/02/2016;22:31:00;23:15:00;BLOC-U6;MIRANDA BAILEY
10601;10/02/2016;19:30:00;20:55:00;BLOC-U6;DEREK SHEPHERD
10602;18/02/2016;08:30:00;10:46:00;BLOC-E1;DEREK SHEPHERD
10603;07/11/2016;13:26:00;14:34:00;BLOC-E3;RICHARD WEBBER
10604;04/10/2016;10:09:00;12:18:00;BLOC-E2;OWEN HUNT
10605;13/02/2016;12:43:00;13:45:00;BLOC-U6;CHRIS TAUB
10606;23/03/2016;17:50:00;18:24:00;BLOC-U6;OWEN HUNT
10607;04/11/2016;08:00:00;11:31:00;BLOC-E1;GREGORY HOUSE
10608;25/05/2016;10:01:00;13:01:00;BLOC-E2;ALEX KAREV
10609;19/04/2016;08:35:00;09:28:00;BLOC-E2;MIRANDA BAILEY
10610;10/06/2016;10:50:00;11:25:00;BLOC-E3;MIRANDA BAILEY
10611;15/02/2016;14:51:00;15:43:00;BLOC-U6;RICHARD WEBBER
10612;16/02/2016;13:50:00;15:54:00;BLOC-E1;PRESTON BURKE
10613;16/02/2016;16:36:00;17:50:00;BLOC-U6;RICHARD WEBBER
10614;18/02/2016;18:00:00;20:25:00;BLOC-U6;DEREK SHEPHERD
10616;08/09/2016;10:00:00;11:45:00;BLOC-E1;PRESTON BURKE
10618;24/02/2016;14:00:00;17:00:00;BLOC-E2;MEREDITH GREY
10619;09/09/2016;10:12:00;11:16:00;BLOC-E2;RICHARD WEBBER
10620;27/04/2016;16:05:00;17:12:00;BLOC-E1;OWEN HUNT
10621;04/08/2016;09:45:00;11:15:00;BLOC-E2;ALEX KAREV
10622;01/04/2016;09:57:00;10:32:00;BLOC-E3;MIRANDA BAILEY
10623;20/02/2016;23:15:00;23:50:00;BLOC-U6;RICHARD WEBBER
10624;10/06/2016;14:20:00;17:07:00;BLOC-E1;PRESTON BURKE
10625;20/02/2016;11:18:00;13:49:00;BLOC-U6;RICHARD WEBBER
10626;20/04/2016;11:57:00;12:28:00;BLOC-E2;OWEN HUNT
10627;15/11/2016;12:53:00;14:12:00;BLOC-E1;GREGORY HOUSE
10628;23/02/2016;09:40:00;11:47:00;BLOC-U6;DEREK SHEPHERD
10629;07/11/2016;10:50:00;12:11:00;BLOC-E1;GREGORY HOUSE
10631;20/02/2016;14:36:00;17:50:00;BLOC-U6;RICHARD WEBBER
10632;21/02/2016;11:34:00;13:44:00;BLOC-U6;DEREK SHEPHERD
10633;22/02/2016;14:05:00;16:45:00;BLOC-U6;PRESTON BURKE
10634;21/02/2016;14:00:00;15:05:00;BLOC-U6;DEREK SHEPHERD
10635;21/02/2016;18:13:00;20:55:00;BLOC-U6;DEREK SHEPHERD
10636;22/02/2016;19:10:00;20:25:00;BLOC-U6;MEREDITH GREY
10637;09/06/2016;14:05:00;15:28:00;BLOC-E2;ALEX KAREV
10640;28/06/2016;12:25:00;13:52:00;BLOC-E2;OWEN HUNT
10641;29/08/2016;16:05:00;17:09:00;BLOC-E1;OWEN HUNT
10642;16/11/2016;08:00:00;11:49:00;BLOC-E2;GREGORY HOUSE
10643;26/02/2016;17:45:00;21:20:00;BLOC-U6;DEREK SHEPHERD
10645;27/02/2016;10:16:00;11:16:00;BLOC-U7;MEREDITH GREY
10646;24/02/2016;09:21:00;15:27:00;BLOC-U7;RICHARD WEBBER
10648;25/03/2016;16:30:00;17:15:00;BLOC-U6;MEREDITH GREY
10649;01/06/2016;10:30:00;11:46:00;BLOC-E1;GREGORY HOUSE
10650;21/11/2016;10:40:00;12:11:00;BLOC-E2;GREGORY HOUSE
10651;18/11/2016;08:50:00;10:14:00;BLOC-E1;GREGORY HOUSE
10652;04/10/2016;13:00:00;14:48:00;BLOC-E2;OWEN HUNT
10653;27/02/2016;18:30:00;20:17:00;BLOC-U6;MEREDITH GREY
10654;27/02/2016;15:15:00;17:58:00;BLOC-U6;MEREDITH GREY
10655;07/10/2016;14:50:00;16:42:00;BLOC-E2;RICHARD WEBBER
10656;29/02/2016;13:55:00;17:02:00;BLOC-U6;PRESTON BURKE
10657;29/02/2016;09:00:00;10:20:00;BLOC-U6;DEREK SHEPHERD
10658;02/09/2016;08:00:00;09:23:00;BLOC-E2;DEREK SHEPHERD
10659;07/03/2016;14:15:00;16:55:00;BLOC-E1;RICHARD WEBBER
10660;01/03/2016;15:30:00;17:34:00;BLOC-U6;DEREK SHEPHERD
10661;12/05/2016;12:36:00;15:15:00;BLOC-E2;ALEX KAREV
10662;26/09/2016;15:28:00;16:37:00;BLOC-E3;OWEN HUNT
10663;05/07/2016;13:45:00;14:08:00;BLOC-E2;OWEN HUNT
10664;01/03/2016;14:07:00;15:17:00;BLOC-U6;PRESTON BURKE
10665;04/11/2016;13:45:00;15:10:00;BLOC-E1;GREGORY HOUSE
10666;02/03/2016;14:23:00;15:33:00;BLOC-E2;GREGORY HOUSE
10667;02/03/2016;10:42:00;11:10:00;BLOC-U6;MEREDITH GREY
10670;09/03/2016;14:34:00;16:24:00;BLOC-E2;OWEN HUNT
10672;08/06/2016;08:00:00;10:18:00;BLOC-E2;ALEX KAREV
10673;03/03/2016;00:45:00;03:10:00;BLOC-U6;RICHARD WEBBER
10675;02/03/2016;20:51:00;23:15:00;BLOC-U6;RICHARD WEBBER
10676;31/03/2016;15:50:00;17:25:00;BLOC-E2;ALEX KAREV
10677;03/03/2016;13:00:00;16:15:00;BLOC-U6;PRESTON BURKE
10678;05/03/2016;18:29:00;19:09:00;BLOC-U6;RICHARD WEBBER
10679;08/03/2016;20:55:00;23:12:00;BLOC-U6;DEREK SHEPHERD
10680;04/03/2016;12:10:00;13:10:00;BLOC-U6;DEREK SHEPHERD
10681;04/03/2016;15:15:00;18:14:00;BLOC-U6;RICHARD WEBBER
10682;04/03/2016;23:09:00;02:05:00;BLOC-U6;LAWRENCE KUTNER
10683;24/03/2016;21:00:00;23:11:00;BLOC-U6;OWEN HUNT
10684;09/08/2016;08:00:00;10:38:00;BLOC-E1;OWEN HUNT
10685;05/03/2016;16:20:00;18:01:00;BLOC-U6;RICHARD WEBBER
10686;17/08/2016;15:55:00;17:13:00;BLOC-U6;OWEN HUNT
10687;06/03/2016;13:50:00;15:25:00;BLOC-U6;LAWRENCE KUTNER
10688;07/03/2016;15:57:00;18:21:00;BLOC-U6;DEREK SHEPHERD
10689;07/03/2016;11:50:00;14:47:00;BLOC-U6;PRESTON BURKE
10691;12/05/2016;11:08:00;11:32:00;BLOC-E1;PRESTON BURKE
10692;07/03/2016;19:56:00;22:30:00;BLOC-U6;PRESTON BURKE
10693;04/07/2016;10:10:00;11:05:00;BLOC-E2;MEREDITH GREY
10694;15/03/2016;11:20:00;14:32:00;BLOC-U6;PRESTON BURKE
10695;09/03/2016;11:56:00;15:07:00;BLOC-U6;RICHARD WEBBER
10696;11/03/2016;16:33:00;16:54:00;BLOC-U6;PRESTON BURKE
10697;09/06/2016;15:00:00;16:22:00;BLOC-E1;GREGORY HOUSE
10698;11/03/2016;15:26:00;16:04:00;BLOC-U6;PRESTON BURKE
10699;27/10/2016;12:25:00;13:14:00;BLOC-E3;CHRIS TAUB
10700;29/09/2016;19:40:00;21:15:00;BLOC-E2;ALEX KAREV
10701;21/06/2016;08:35:00;09:45:00;BLOC-E2;OWEN HUNT
10702;09/03/2016;21:33:00;21:55:00;BLOC-U6;RICHARD WEBBER
10704;11/03/2016;15:26:00;16:38:00;BLOC-E2;OWEN HUNT
10705;13/03/2016;14:43:00;16:54:00;BLOC-U6;PRESTON BURKE
10706;04/04/2016;10:40:00;12:41:00;BLOC-U6;DEREK SHEPHERD
10707;26/10/2016;08:30:00;09:34:00;BLOC-E2;RICHARD WEBBER
10708;23/06/2016;08:00:00;09:40:00;BLOC-E2;ALEX KAREV
10709;10/03/2016;20:46:00;23:15:00;BLOC-U6;DEREK SHEPHERD
10710;28/06/2016;14:05:00;17:44:00;BLOC-E1;DEREK SHEPHERD
10711;20/06/2016;15:35:00;16:17:00;BLOC-E3;OWEN HUNT
10712;28/03/2016;14:10:00;15:37:00;BLOC-U6;DEREK SHEPHERD
10713;19/05/2016;15:01:00;17:08:00;BLOC-E2;ALEX KAREV
10714;11/03/2016;19:37:00;20:07:00;BLOC-U6;PRESTON BURKE
10716;11/03/2016;18:30:00;19:28:00;BLOC-U6;PRESTON BURKE
10717;14/10/2016;09:08:00;11:36:00;BLOC-E2;RICHARD WEBBER
10718;12/03/2016;23:41:00;00:26:00;BLOC-U6;RICHARD WEBBER
10719;14/03/2016;11:05:00;14:00:00;BLOC-U6;DEREK SHEPHERD
10720;13/03/2016;10:15:00;12:45:00;BLOC-U6;PRESTON BURKE
10721;13/03/2016;13:05:00;13:45:00;BLOC-U6;PRESTON BURKE
10722;12/04/2016;13:59:00;14:24:00;BLOC-E1;PRESTON BURKE
10723;18/03/2016;20:25:00;22:20:00;BLOC-U6;OWEN HUNT
10724;14/03/2016;14:15:00;16:30:00;BLOC-U6;MEREDITH GREY
10725;16/03/2016;10:42:00;12:00:00;BLOC-U7;OWEN HUNT
10726;15/03/2016;14:00:00;00:00:00;BLOC-E1;OWEN HUNT
10727;11/10/2016;08:00:00;00:00:00;BLOC-E1;GREGORY HOUSE
10728;18/03/2016;08:55:00;13:21:00;BLOC-U6;MIRANDA BAILEY
10729;18/03/2016;14:40:00;16:17:00;BLOC-E1;MEREDITH GREY
10730;16/03/2016;13:38:00;15:06:00;BLOC-U7;OWEN HUNT
10731;29/09/2016;10:10:00;10:35:00;BLOC-E3;CHRIS TAUB
10732;26/04/2016;09:46:00;10:40:00;BLOC-E1;DEREK SHEPHERD
10733;29/09/2016;12:13:00;15:04:00;BLOC-E3;CHRIS TAUB
10734;11/05/2016;13:50:00;15:46:00;BLOC-E1;ALEX KAREV
10735;29/06/2016;16:40:00;17:02:00;BLOC-E2;ALEX KAREV
10736;17/06/2016;08:00:00;09:30:00;BLOC-E2;DEREK SHEPHERD
10737;11/04/2016;11:44:00;15:15:00;BLOC-E3;MEREDITH GREY
10738;28/05/2016;16:06:00;17:25:00;BLOC-U6;RICHARD WEBBER
10739;17/03/2016;15:00:00;16:21:00;BLOC-U6;MEREDITH GREY
10740;10/10/2016;11:27:00;13:41:00;BLOC-E1;MEREDITH GREY
10741;16/03/2016;20:05:00;00:51:00;BLOC-U6;PRESTON BURKE
10742;28/03/2016;16:00:00;16:59:00;BLOC-U6;DEREK SHEPHERD
10743;06/07/2016;17:45:00;21:37:00;BLOC-E1;GREGORY HOUSE
10744;01/04/2016;13:04:00;13:36:00;BLOC-E3;MIRANDA BAILEY
10745;05/07/2016;11:20:00;13:25:00;BLOC-E1;OWEN HUNT
10746;18/03/2016;14:01:00;16:21:00;BLOC-U6;PRESTON BURKE
10747;21/03/2016;09:30:00;11:00:00;BLOC-U6;PRESTON BURKE
10748;21/03/2016;11:10:00;12:40:00;BLOC-U6;PRESTON BURKE
10749;23/08/2016;10:04:00;13:55:00;BLOC-E1;OWEN HUNT
10750;14/11/2016;10:50:00;12:21:00;BLOC-E1;ALEX KAREV
10751;22/03/2016;11:25:00;14:28:00;BLOC-U6;DEREK SHEPHERD
10752;24/03/2016;11:45:00;12:25:00;BLOC-E2;PRESTON BURKE
10753;21/03/2016;13:35:00;15:40:00;BLOC-U6;PRESTON BURKE
10754;04/04/2016;14:30:00;19:40:00;BLOC-E3;OWEN HUNT
10755;26/05/2016;08:00:00;11:44:00;BLOC-E2;ALEX KAREV
10757;27/06/2016;13:27:00;15:20:00;BLOC-U6;PRESTON BURKE
10758;22/11/2016;08:00:00;10:10:00;BLOC-E1;GREGORY HOUSE
10759;29/06/2016;15:07:00;16:21:00;BLOC-E2;OWEN HUNT
10760;26/04/2016;13:33:00;14:20:00;BLOC-E3;MIRANDA BAILEY
10761;23/03/2016;14:15:00;16:05:00;BLOC-U6;OWEN HUNT
10762;25/03/2016;09:59:00;11:58:00;BLOC-U6;RICHARD WEBBER
10763;13/09/2016;12:00:00;14:11:00;BLOC-E2;DEREK SHEPHERD
10764;24/03/2016;12:50:00;14:30:00;BLOC-E2;PRESTON BURKE
10765;30/03/2016;22:15:00;00:39:00;BLOC-U6;OWEN HUNT
10766;27/06/2016;15:40:00;17:18:00;BLOC-U6;PRESTON BURKE
10767;24/03/2016;10:20:00;11:30:00;BLOC-E2;PRESTON BURKE
10768;25/03/2016;19:20:00;21:20:00;BLOC-U6;MEREDITH GREY
10769;29/08/2016;12:29:00;13:10:00;BLOC-E1;OWEN HUNT
10770;20/07/2016;10:30:00;12:21:00;BLOC-E2;OWEN HUNT
10771;25/03/2016;12:26:00;15:47:00;BLOC-U6;RICHARD WEBBER
10774;30/03/2016;14:11:00;17:30:00;BLOC-U6;OWEN HUNT
10775;28/03/2016;10:48:00;13:12:00;BLOC-U6;DEREK SHEPHERD
10776;26/03/2016;11:30:00;12:07:00;BLOC-U6;DEREK SHEPHERD
10777;26/03/2016;18:00:00;18:52:00;BLOC-U6;DEREK SHEPHERD
10778;26/03/2016;17:00:00;17:33:00;BLOC-U6;DEREK SHEPHERD
10779;03/06/2016;08:00:00;09:35:00;BLOC-E2;DEREK SHEPHERD
10780;27/03/2016;12:00:00;13:49:00;BLOC-U6;MEREDITH GREY
10781;27/03/2016;17:00:00;17:38:00;BLOC-U6;MEREDITH GREY
10782;27/03/2016;18:05:00;18:56:00;BLOC-U6;MEREDITH GREY
10783;27/03/2016;19:15:00;21:47:00;BLOC-U6;MEREDITH GREY
10784;28/03/2016;10:43:00;10:45:00;BLOC-U6;DEREK SHEPHERD
10785;29/03/2016;13:25:00;14:50:00;BLOC-U6;MEREDITH GREY
10786;19/09/2016;10:37:00;11:58:00;BLOC-E2;GREGORY HOUSE
10787;02/09/2016;08:00:00;13:00:00;BLOC-E1;PRESTON BURKE
10788;08/09/2016;14:25:00;16:04:00;BLOC-E1;GREGORY HOUSE
10789;18/08/2016;08:00:00;10:18:00;BLOC-E1;ALEX KAREV
10790;30/03/2016;20:18:00;22:03:00;BLOC-U6;OWEN HUNT
10791;31/03/2016;12:51:00;14:29:00;BLOC-U6;DEREK SHEPHERD
10793;16/06/2016;11:00:00;12:34:00;BLOC-E2;ALEX KAREV
10794;31/03/2016;15:00:00;15:50:00;BLOC-U6;DEREK SHEPHERD
10795;29/09/2016;10:55:00;11:37:00;BLOC-E3;CHRIS TAUB
10796;07/11/2016;12:33:00;14:16:00;BLOC-E1;GREGORY HOUSE
10797;30/05/2016;09:10:00;10:55:00;BLOC-E3;MEREDITH GREY
10798;22/07/2016;22:44:00;00:05:00;BLOC-U6;MEREDITH GREY
10799;17/10/2016;13:32:00;14:14:00;BLOC-E3;MEREDITH GREY
10800;02/04/2016;13:52:00;14:58:00;BLOC-U6;RICHARD WEBBER
10801;07/04/2016;21:50:00;23:27:00;BLOC-U6;MEREDITH GREY
10802;02/04/2016;18:50:00;19:26:00;BLOC-U6;RICHARD WEBBER
10803;12/09/2016;10:40:00;11:20:00;BLOC-E3;DEREK SHEPHERD
10804;02/04/2016;17:00:00;18:05:00;BLOC-U6;RICHARD WEBBER
10805;25/08/2016;14:28:00;15:39:00;BLOC-E1;MEREDITH GREY
10806;04/04/2016;09:53:00;10:24:00;BLOC-U6;DEREK SHEPHERD
10807;27/04/2016;20:51:00;21:55:00;BLOC-U6;DEREK SHEPHERD
10808;15/11/2016;09:00:00;10:22:00;BLOC-E1;GREGORY HOUSE
10809;22/08/2016;13:44:00;15:26:00;BLOC-E1;MEREDITH GREY
10810;06/04/2016;20:50:00;23:30:00;BLOC-U6;MIRANDA BAILEY
10811;13/04/2016;15:45:00;19:35:00;BLOC-U6;OWEN HUNT
10812;05/08/2016;09:55:00;09:56:00;BLOC-E2;OWEN HUNT
10813;06/04/2016;10:35:00;12:30:00;BLOC-U6;OWEN HUNT
10815;05/04/2016;11:53:00;13:07:00;BLOC-U5;LAWRENCE KUTNER
10816;23/11/2016;08:18:00;12:46:00;BLOC-U6;OWEN HUNT
10817;07/04/2016;14:07:00;16:20:00;BLOC-U6;DEREK SHEPHERD
10819;15/04/2016;20:05:00;22:02:00;BLOC-U6;OWEN HUNT
10820;06/04/2016;12:57:00;17:40:00;BLOC-U6;OWEN HUNT
10821;07/04/2016;08:55:00;11:41:00;BLOC-U6;RICHARD WEBBER
10823;09/06/2016;13:34:00;14:03:00;BLOC-E3;OWEN HUNT
10824;17/06/2016;09:01:00;09:50:00;BLOC-E3;MIRANDA BAILEY
10825;05/09/2016;14:10:00;15:34:00;BLOC-E2;MEREDITH GREY
10826;08/04/2016;15:15:00;17:20:00;BLOC-U6;LAWRENCE KUTNER
10827;23/08/2016;14:16:00;16:10:00;BLOC-E1;OWEN HUNT
10828;26/07/2016;14:26:00;15:18:00;BLOC-E3;DEREK SHEPHERD
10829;22/11/2016;14:17:00;16:25:00;BLOC-E1;DEREK SHEPHERD
10830;08/04/2016;08:50:00;10:32:00;BLOC-U6;DEREK SHEPHERD
10831;09/04/2016;21:11:00;22:40:00;BLOC-U6;CHRIS TAUB
10832;09/04/2016;12:10:00;13:20:00;BLOC-U6;CHRIS TAUB
10833;08/04/2016;11:15:00;12:20:00;BLOC-U6;DEREK SHEPHERD
10834;08/04/2016;17:40:00;19:10:00;BLOC-U6;RICHARD WEBBER
10835;10/04/2016;12:15:00;13:12:00;BLOC-U6;RICHARD WEBBER
10836;10/04/2016;16:11:00;18:04:00;BLOC-U6;RICHARD WEBBER
10837;11/04/2016;10:15:00;12:46:00;BLOC-U6;RICHARD WEBBER
10838;13/04/2016;20:05:00;21:32:00;BLOC-U6;DEREK SHEPHERD
10839;14/10/2016;11:54:00;14:19:00;BLOC-E2;RICHARD WEBBER
10840;12/04/2016;15:37:00;17:08:00;BLOC-U6;DEREK SHEPHERD
10841;12/04/2016;13:13:00;15:20:00;BLOC-U6;DEREK SHEPHERD
10842;09/08/2016;11:00:00;14:07:00;BLOC-E1;OWEN HUNT
10843;26/07/2016;10:55:00;12:05:00;BLOC-E3;GREGORY HOUSE
10845;13/04/2016;09:47:00;11:51:00;BLOC-U6;MEREDITH GREY
10846;11/07/2016;14:33:00;15:06:00;BLOC-E2;MEREDITH GREY
10847;21/10/2016;08:00:00;09:42:00;BLOC-E2;PRESTON BURKE
10848;14/04/2016;08:31:00;09:48:00;BLOC-U6;RICHARD WEBBER
10849;19/04/2016;09:05:00;11:35:00;BLOC-U6;MEREDITH GREY
10850;26/07/2016;13:45:00;14:43:00;BLOC-E2;MEREDITH GREY
10852;12/09/2016;16:06:00;17:01:00;BLOC-E3;MEREDITH GREY
10853;29/06/2016;15:15:00;16:42:00;BLOC-U6;MEREDITH GREY
10854;14/04/2016;14:34:00;17:09:00;BLOC-U6;RICHARD WEBBER
10855;25/07/2016;08:00:00;09:41:00;BLOC-E3;RICHARD WEBBER
10856;15/04/2016;16:23:00;00:00:00;BLOC-U6;OWEN HUNT
10857;15/04/2016;13:38:00;15:34:00;BLOC-U6;RICHARD WEBBER
10858;16/04/2016;20:46:00;21:29:00;BLOC-U6;RICHARD WEBBER
10859;08/07/2016;14:36:00;15:58:00;BLOC-U6;DEREK SHEPHERD
10860;30/06/2016;10:10:00;11:46:00;BLOC-E2;ALEX KAREV
10861;18/04/2016;21:25:00;22:48:00;BLOC-U6;PRESTON BURKE
10863;07/11/2016;11:52:00;13:12:00;BLOC-E3;RICHARD WEBBER
10864;19/04/2016;11:43:00;13:40:00;BLOC-U6;MEREDITH GREY
10865;08/09/2016;08:00:00;09:37:00;BLOC-E1;PRESTON BURKE
10866;06/05/2016;14:19:00;18:25:00;BLOC-U6;MEREDITH GREY
10869;21/04/2016;16:48:00;19:16:00;BLOC-U6;MEREDITH GREY
10872;20/04/2016;20:22:00;22:30:00;BLOC-U6;RICHARD WEBBER
10873;24/05/2016;09:24:00;12:16:00;BLOC-U6;MEREDITH GREY
10874;14/11/2016;13:25:00;14:22:00;BLOC-E3;RICHARD WEBBER
10875;20/04/2016;14:32:00;15:21:00;BLOC-U6;RICHARD WEBBER
10876;20/04/2016;10:15:00;11:45:00;BLOC-U6;PRESTON BURKE
10877;20/04/2016;17:27:00;19:54:00;BLOC-U6;RICHARD WEBBER
10878;23/04/2016;12:30:00;13:48:00;BLOC-U6;PRESTON BURKE
10879;28/04/2016;09:10:00;11:52:00;BLOC-U6;PRESTON BURKE
10880;21/04/2016;19:30:00;21:50:00;BLOC-U6;MEREDITH GREY
10881;23/04/2016;14:11:00;15:24:00;BLOC-U6;PRESTON BURKE
10882;06/07/2016;15:20:00;17:20:00;BLOC-E2;OWEN HUNT
10883;23/04/2016;16:20:00;17:21:00;BLOC-U6;PRESTON BURKE
10884;02/06/2016;12:16:00;12:45:00;BLOC-E2;PRESTON BURKE
10885;06/07/2016;13:25:00;15:00:00;BLOC-E2;OWEN HUNT
10886;24/04/2016;18:15:00;19:37:00;BLOC-U6;DEREK SHEPHERD
10887;22/04/2016;13:00:00;16:28:00;BLOC-U5;DEREK SHEPHERD
10888;23/04/2016;20:50:00;23:05:00;BLOC-U6;PRESTON BURKE
10889;24/04/2016;10:25:00;12:05:00;BLOC-U6;DEREK SHEPHERD
